year,emirate,waste_type,percentage,tons_per_day,tons_per_year
2030,Sharjah,construction,0.06216278327839481,368.0065080068004,134322.37542248215
2030,Sharjah,hazardous,0.019029485295620877,112.65541958514808,41119.22814857905
2030,Ajman,organic,0.38073073170920146,590.0678133237209,215374.75186315813
2030,Ajman,plastic,0.1993175624578615,308.9082872520902,112751.52484701292
2030,Ajman,paper,0.1543868001325608,239.27325527755607,87334.73817630796
2030,Ajman,metal,0.07886820755983791,122.23229411157666,44614.787350725484
2030,Ajman,glass,0.06946344858207917,107.6565188913054,39294.62939532647
2030,Ajman,textile,0.0706595304642681,109.5102421713016,39971.23839252508
2030,Ajman,construction,0.0685823287607384,106.29093318215952,38796.19061148822
2030,Ajman,hazardous,0.0197854272230428,30.66404365301812,11192.375933351614
2030,Umm Al Quwain,organic,0.35822124149839984,359.14250412470585,131087.01400551765
2030,Umm Al Quwain,plastic,0.19914272813166362,199.6548774167281,72874.03025710575
2030,Umm Al Quwain,paper,0.1605392374798205,160.9521074674493,58747.519225619
2030,Umm Al Quwain,metal,0.07803363725771481,78.23432182153226,28555.527464859275
2030,Umm Al Quwain,glass,0.08610435671288551,86.325797310517,31508.916018338707
2030,Umm Al Quwain,textile,0.06547398911909046,65.6423731571734,23959.46620236829
2030,Umm Al Quwain,construction,0.07004797254012908,70.22811981135118,25633.26373114318
2030,Umm Al Quwain,hazardous,0.01964333081673326,19.6938489447536,7188.254864835064
2030,Ras Al Khaimah,organic,0.3909087714568262,759.7918925025698,277324.040763438
2030,Ras Al Khaimah,plastic,0.1737023519649164,337.61749126201823,123230.38431063665
2030,Ras Al Khaimah,paper,0.13795510008435488,268.13715686870927,97870.06225707888
2030,Ras Al Khaimah,metal,0.0800356090996897,155.56163316270153,56779.99610438606
2030,Ras Al Khaimah,glass,0.08279523727796241,160.92539900596765,58737.77063717819
2030,Ras Al Khaimah,textile,0.06569146851461671,127.68156876599048,46603.772599586526
2030,Ras Al Khaimah,construction,0.08747947324844542,170.02993892119687,62060.92770623686
2030,Ras Al Khaimah,hazardous,0.019933569883341638,38.74398809101447,14141.555653220283
2030,Fujairah,organic,0.3727425550138784,434.8888845791518,158734.4428713904
2030,Fujairah,plastic,0.1503089989846811,175.36960036189853,64009.90413209297
2030,Fujairah,paper,0.1300258844301752,151.7047385269739,55372.22956234547
2030,Fujairah,metal,0.09149027934051249,106.74419917186289,38961.632697729954
2030,Fujairah,glass,0.0811620931595894,94.69402323265408,34563.31847991874
2030,Fujairah,textile,0.06026597519798403,70.31395363738454,25664.593077645357
2030,Fujairah,construction,0.08521331490334039,99.42069391091101,36288.55327748252
2030,Fujairah,hazardous,0.01971293933911941,22.999622891587798,8394.862355429546
2031,Abu Dhabi,organic,0.463179199741205,9604.017060435515,3505466.227058963
2031,Abu Dhabi,plastic,0.17252604582890171,3577.3262021179826,1305724.0637730637
2031,Abu Dhabi,paper,0.13983230248579456,2899.4216912674538,1058288.9173126207
2031,Abu Dhabi,metal,0.07785087418445405,1614.2372633638815,589196.6011278167
2031,Abu Dhabi,glass,0.057575804871937704,1193.8338607764642,435749.3591834094
2031,Abu Dhabi,textile,0.051040754766241064,1058.3296482794885,386290.3216220133
2031,Abu Dhabi,construction,0.07061921206553348,1464.288806256515,534465.414283628
2031,Abu Dhabi,hazardous,0.01899178478771378,393.79450806779505,143734.9954447452
2031,Dubai,organic,0.36414654486489745,7319.076266833635,2671462.8373942766
2031,Dubai,plastic,0.2366831023369898,4757.1553307417,1736361.6957207203
2031,Dubai,paper,0.15712382064524588,3158.072602516406,1152696.499918488
2031,Dubai,metal,0.09005251854054458,1809.989029178431,660645.9956501273
2031,Dubai,glass,0.07110433352340167,1429.1445224428355,521637.75069163495
2031,Dubai,textile,0.06153257575135141,1236.7592695021954,451417.1333683013
2031,Dubai,construction,0.039590616390089865,795.7421123342754,290445.87100201054
2031,Dubai,hazardous,0.01,200.99260503897125,73362.30083922451
2031,Sharjah,organic,0.39918579318860276,1981.0972495396036,723100.4960819553
2031,Sharjah,plastic,0.17193694107636914,853.2964020082593,311453.18673301465
2031,Sharjah,paper,0.13994824076808493,694.5414380831105,253507.62490033533
2031,Sharjah,metal,0.07307216053679408,362.6458123697882,132365.72151497268
2031,Sharjah,glass,0.08271869075951292,410.52004742003146,149839.8173083115
2031,Sharjah,textile,0.05968223019935203,296.19366247952325,108110.686805026
2031,Sharjah,construction,0.059422905990143556,294.90667660385304,107640.93696040635
2031,Sharjah,hazardous,0.01912950991874556,94.9367941738399,34651.92987345156
2031,Ajman,organic,0.3738244570041123,486.66252683461244,177631.82229463354
2031,Ajman,plastic,0.19481745968887793,253.62267082125823,92572.27484975925
2031,Ajman,paper,0.1255608341519759,163.46108895488902,59663.297468534496
2031,Ajman,metal,0.08270223648394862,107.66572017440087,39297.98786365632
2031,Ajman,glass,0.06684073989274006,87.01646658537946,31761.010303663505
2031,Ajman,textile,0.07207646312505181,93.83258107522272,34248.89209245629
2031,Ajman,construction,0.07198475993941263,93.7131974896767,34205.317083732
2031,Ajman,hazardous,0.02087484933537266,27.1758755600427,9919.194579415585
2031,Umm Al Quwain,organic,0.35541397259547736,298.5896342192844,108985.2164900388
2031,Umm Al Quwain,plastic,0.17837544500043068,149.85640121977136,54697.58644521655
2031,Umm Al Quwain,paper,0.16230406600009262,136.35454831830359,49769.410136180806
2031,Umm Al Quwain,metal,0.07381552757179394,62.01374475069222,22635.01683400266
2031,Umm Al Quwain,glass,0.07899533236673315,66.36539138898726,24223.367856980352
2031,Umm Al Quwain,textile,0.07002305050789101,58.82761694872012,21472.080186282845
2031,Umm Al Quwain,construction,0.07231444281197948,60.75265660018419,22174.71965906723
2031,Umm Al Quwain,hazardous,0.020206996764978707,16.97625934248943,6196.3346600086425
2031,Ras Al Khaimah,organic,0.4098686067618921,668.6824194466924,244069.08309804273
2031,Ras Al Khaimah,plastic,0.17471586726671443,285.0411739572539,104040.02849439766
2031,Ras Al Khaimah,paper,0.14832585205264404,241.9870367741367,88325.2684225599
2031,Ras Al Khaimah,metal,0.08810445139607236,143.73849753702763,52464.55160101508
2031,Ras Al Khaimah,glass,0.07637484564992565,124.60216696647063,45479.79094276178
2031,Ras Al Khaimah,textile,0.06290148183806843,102.62097259548507,37456.65499735205
2031,Ras Al Khaimah,construction,0.07979852388534839,130.18774587663935,47518.52724497337
2031,Ras Al Khaimah,hazardous,0.0179663181991402,29.311249809696818,10698.606180539338
2031,Fujairah,organic,0.3851332680918694,376.2427910621565,137328.61873768712
2031,Fujairah,plastic,0.15493553138173485,151.35897516871228,55246.02593657998
2031,Fujairah,paper,0.12828078940522739,125.31953545484531,45741.63044101854
2031,Fujairah,metal,0.08227112720895029,80.37196754849404,29335.768155200323
2031,Fujairah,glass,0.08366065796052036,81.72942215330556,29831.23908595653
2031,Fujairah,textile,0.05694373011965127,55.629232083365906,20304.669710428556
2031,Fujairah,construction,0.07922994457191129,77.40098805051835,28251.360638439197
2031,Fujairah,hazardous,0.02097500449556562,20.490814187650003,7479.1471784922505
2032,Abu Dhabi,organic,0.4030518078777218,10809.265935451956,3945382.066439964
2032,Abu Dhabi,plastic,0.16471045924969901,4417.2960437893835,1612313.055983125
2032,Abu Dhabi,paper,0.13615359210488687,3651.44221254868,1332776.407580268
2032,Abu Dhabi,metal,0.07505945595016562,2012.9859350037357,734739.8662763635
2032,Abu Dhabi,glass,0.06207957892209085,1664.8844258089446,607682.8154202647
2032,Abu Dhabi,textile,0.04909099538355933,1316.549420609279,480540.5385223868
2032,Abu Dhabi,construction,0.07230450075355525,1939.1020253465156,707772.2392514782
2032,Abu Dhabi,hazardous,0.021573328070828103,578.5654242768652,211176.3798610558
2032,Dubai,organic,0.3627568501626195,9435.26650046453,3443872.2726695533
2032,Dubai,plastic,0.2141676355352569,5570.4770733995465,2033224.1317908345
2032,Dubai,paper,0.1594495638239269,4147.265936913809,1513752.0669735402
2032,Dubai,metal,0.09253620209306049,2406.856623927205,878502.6677334298
2032,Dubai,glass,0.07241330459453815,1883.4622329598806,687463.7150303564
2032,Dubai,textile,0.06325094720780876,1645.1503067273711,600479.8619554904
2032,Dubai,construction,0.04174889952416866,1085.8843683725397,396347.794455977
2032,Dubai,hazardous,0.01,260.0989201509169,94936.10585508468
2032,Sharjah,organic,0.39848499220889755,2543.133387277598,928243.6863563233
2032,Sharjah,plastic,0.18747168867681252,1196.4453366248208,436702.5478680596
2032,Sharjah,paper,0.13364418247068804,852.917899298084,311315.03324380063
2032,Sharjah,metal,0.07563252934762284,482.6872135936307,176180.83296167522
2032,Sharjah,glass,0.08030794659872659,512.5257519155517,187071.8994491764
2032,Sharjah,textile,0.059670107823354704,380.81495262053994,138997.45770649708
2032,Sharjah,construction,0.05944341686363348,379.3682096828315,138469.3965342335
2032,Sharjah,hazardous,0.019285644007613578,123.08108493381073,44924.59600084092
2032,Ajman,organic,0.3582565543574883,600.9584716235777,219349.84214260586
2032,Ajman,plastic,0.1869128298423245,313.5374557217317,114441.17133843208
2032,Ajman,paper,0.14499417289860042,243.2208859255623,88775.62336283024
2032,Ajman,metal,0.0835455266510475,140.14368026635083,51152.44329721805
2032,Ajman,glass,0.06391913730330039,107.2213378766509,39135.788324977584
2032,Ajman,textile,0.06922524283090926,116.12207961985246,42384.559061246146
2032,Ajman,construction,0.07222264399602409,121.15007869236261,44219.778722712355
2032,Ajman,hazardous,0.019673366486099665,33.00114432346001,12045.417678062904
2032,Umm Al Quwain,organic,0.3367125939570512,363.60835810597837,132717.0507086821
2032,Umm Al Quwain,plastic,0.18858380429127797,203.64740931691182,74331.30440067282
2032,Umm Al Quwain,paper,0.14841014386680118,160.26477686356688,58496.64355520191
2032,Umm Al Quwain,metal,0.07801874277649223,84.25068581210083,30751.500321416803
2032,Umm Al Quwain,glass,0.07548841976173462,81.51824689123545,29754.16011530094
2032,Umm Al Quwain,textile,0.07666962270149223,82.79380138258306,30219.737504642817
2032,Umm Al Quwain,construction,0.06614732460491181,71.4310082971326,26072.318028453403
2032,Umm Al Quwain,hazardous,0.021471810057051146,23.186924815184227,8463.227557542243
2032,Ras Al Khaimah,organic,0.36366656951500087,763.9244152593651,278832.4115696683
2032,Ras Al Khaimah,plastic,0.16884836714526208,354.6858604874384,129460.339077915
2032,Ras Al Khaimah,paper,0.1399557261403359,293.9934687880234,107307.61610762854
2032,Ras Al Khaimah,metal,0.08649922513342977,181.70179917436107,66321.15669864179
2032,Ras Al Khaimah,glass,0.07810515978032326,164.0690773240336,59885.213223272265
2032,Ras Al Khaimah,textile,0.06138490992926418,128.9462253459281,47065.372251263754
2032,Ras Al Khaimah,construction,0.07981222156565801,167.65496144286425,61194.06092664545
2032,Ras Al Khaimah,hazardous,0.019828127009378853,41.65131359621264,15202.729462617614
2032,Fujairah,organic,0.41123024101737177,515.9983040586894,188339.38098142165
2032,Fujairah,plastic,0.16450398488276755,206.41423889547696,75341.19719684908
2032,Fujairah,paper,0.12765325212497952,160.17514043011053,58463.926256990344
2032,Fujairah,metal,0.08686379277149603,108.9938561991699,39782.75751269701
2032,Fujairah,glass,0.08124477022084013,101.94328983169427,37209.30078856841
2032,Fujairah,textile,0.05533216331900254,69.42899520684237,25341.583250497468
2032,Fujairah,construction,0.07459393032574403,93.59803268828665,34163.28193122463
2032,Fujairah,hazardous,0.018584728882293358,23.31951210817887,8511.621919485287
2033,Abu Dhabi,organic,0.4217757036065049,14269.23735574397,5208271.634846549
2033,Abu Dhabi,plastic,0.15495566318828444,5242.357771544828,1913460.5866138623
2033,Abu Dhabi,paper,0.134077518477233,4536.022153152966,1655648.0859008327
2033,Abu Dhabi,metal,0.07263740058695534,2457.420617206782,896958.5252804754
2033,Abu Dhabi,glass,0.05819505036826523,1968.8165523374284,718618.0416031614
2033,Abu Dhabi,textile,0.048977202866137846,1656.9644167302538,604792.0121065426
2033,Abu Dhabi,construction,0.06495021345852012,2197.3527735739553,802033.7623544937
2033,Abu Dhabi,hazardous,0.022046879286812895,745.8754755358476,272244.5485705844
2033,Dubai,organic,0.36639678577209134,12028.118614895746,4390263.294436947
2033,Dubai,plastic,0.23415983081094063,7687.027641093591,2805765.0889991606
2033,Dubai,paper,0.15175055678659585,4981.685887498524,1818315.3489369613
2033,Dubai,metal,0.09246168774927109,3035.343624093544,1107900.4227941434
2033,Dubai,glass,0.074396634292768,2442.301833889601,891440.1693697043
2033,Dubai,textile,0.058647550229836504,1925.28897094725,702730.4743957462
2033,Dubai,construction,0.040681141146262485,1335.4854903146716,487452.2039648551
2033,Dubai,hazardous,0.010378763386385903,340.7153172054262,124361.09077998056
2033,Sharjah,organic,0.41495114332063604,3321.372071532663,1212300.8061094221
2033,Sharjah,plastic,0.16921912425822222,1354.4719235685589,494382.252102524
2033,Sharjah,paper,0.13192682528137842,1055.9750949690863,385430.9096637165
2033,Sharjah,metal,0.07208985567105973,577.0251199950624,210614.16879819776
2033,Sharjah,glass,0.08099877859746873,648.3343530734916,236642.03887182442
2033,Sharjah,textile,0.06251759699478454,500.4063827277213,182648.32969561827
2033,Sharjah,construction,0.06469009730965462,517.7956151406316,188995.39952633056
2033,Sharjah,hazardous,0.020839506787985473,166.80459120134714,60883.6757884917
2033,Ajman,organic,0.3720991797958258,784.3870625771452,286301.27784065803
2033,Ajman,plastic,0.19235230547218396,405.4796894528405,148000.08665028677
2033,Ajman,paper,0.14279200278370469,301.0063061264348,109867.30173614871
2033,Ajman,metal,0.08089442221136008,170.52587498865515,62241.94437085913
2033,Ajman,glass,0.07318827077060742,154.2812665063055,56312.662274801514
2033,Ajman,textile,0.06830646541209066,143.99039468191327,52556.494058898345
2033,Ajman,construction,0.06539517354461497,137.85337584331486,50316.48218280992
2033,Ajman,hazardous,0.019369235786961165,40.83045270789125,14903.115238380306
2033,Umm Al Quwain,organic,0.34460619198351505,466.50918999116965,170275.85434677693
2033,Umm Al Quwain,plastic,0.18266420470745467,247.28090255131656,90257.52943123055
2033,Umm Al Quwain,paper,0.1472510238310472,199.34045716763663,72759.26686618738
2033,Umm Al Quwain,metal,0.07323290313935592,99.13873609641063,36185.638675189875
2033,Umm Al Quwain,glass,0.08360029848213785,113.17355414724467,41308.347263744305
2033,Umm Al Quwain,textile,0.06796819712954089,92.01166237192588,33584.25676575294
2033,Umm Al Quwain,construction,0.06942754632131004,93.9872502319347,34305.34633465616
2033,Umm Al Quwain,hazardous,0.020853000115123997,28.229661622149923,10303.826492084721
2033,Ras Al Khaimah,organic,0.4083065133919472,1077.0568514709103,393125.75078688224
2033,Ras Al Khaimah,plastic,0.1675285178999857,441.9173638009991,161299.83778736467
2033,Ras Al Khaimah,paper,0.14608856946189364,385.36170621768923,140657.02276945658
2033,Ras Al Khaimah,metal,0.07713828787017811,203.48027458860844,74270.30022484208
2033,Ras Al Khaimah,glass,0.07371132295582722,194.44040890023305,70970.74924858507
2033,Ras Al Khaimah,textile,0.05826067919327527,153.68371955465216,56094.55763744804
2033,Ras Al Khaimah,construction,0.07618019650098025,200.95296032913905,73347.83052013576
2033,Ras Al Khaimah,hazardous,0.018634756946246063,49.1559453159713,17941.920040329525
2033,Fujairah,organic,0.3770820658588581,592.7076169675897,216338.28019317024
2033,Fujairah,plastic,0.1576521327263211,247.80181387107163,90447.66206294115
2033,Fujairah,paper,0.1258511966901125,197.81625708668986,72202.9338366418
2033,Fujairah,metal,0.07869576113498766,123.69608971334081,45149.0727453694
2033,Fujairah,glass,0.07113307826919027,111.80886370841546,40810.23525357164
2033,Fujairah,textile,0.06278309946398802,98.68414501332441,36019.71292986341
2033,Fujairah,construction,0.08248986100300354,129.6597567633417,47325.811218619725
2033,Fujairah,hazardous,0.019445278601530988,30.564605916575847,11156.081159550184
2034,Abu Dhabi,organic,0.4685440634088039,13718.32054683264,5007186.999593914
2034,Abu Dhabi,plastic,0.18195621695301178,5327.425752639548,1944510.399713435
2034,Abu Dhabi,paper,0.1412041240529551,4134.260974731542,1509005.2557770128
2034,Abu Dhabi,metal,0.08439559146871331,2470.9859048991825,901909.8552882016
2034,Abu Dhabi,glass,0.05558710119337612,1627.5132522053173,594042.3370549408
2034,Abu Dhabi,textile,0.04872393514742598,1426.5692660634304,520697.7821131521
2034,Abu Dhabi,construction,0.07219952758192283,2113.902063965605,771574.2533474459
2034,Abu Dhabi,hazardous,0.018079527337682557,529.3434934360813,193210.37510416968
2034,Dubai,organic,0.36415117741378517,10350.980257173162,3778107.793868204
2034,Dubai,plastic,0.21538356387447227,6122.267771362864,2234627.7365474454
2034,Dubai,paper,0.17546178098131537,4987.492952033727,1820434.9274923105
2034,Dubai,metal,0.0943554019526003,2682.0479057773637,978947.4856087377
2034,Dubai,glass,0.06898950816993873,1961.0235564546313,715773.5981059404
2034,Dubai,textile,0.05902615497032304,1677.8157058116608,612402.7326212561
2034,Dubai,construction,0.037436260068142595,1064.123948794556,388405.241310013
2034,Dubai,hazardous,0.010430656223376092,296.49091732811496,108219.18482476196
2034,Sharjah,organic,0.40391529477515226,2781.6877362600803,1015316.0237349293
2034,Sharjah,plastic,0.17116840787746965,1178.8042373908424,430263.54664765747
2034,Sharjah,paper,0.12096930052759171,833.0925421600608,304078.7778884222
2034,Sharjah,metal,0.07772749401980357,535.2944532726251,195382.47544450816
2034,Sharjah,glass,0.07784976939642087,536.1365405121595,195689.83728693821
2034,Sharjah,textile,0.06478607689571837,446.1693773729032,162851.82274110967
2034,Sharjah,construction,0.05109371078382049,351.8726587625028,128433.52044831352
2034,Sharjah,hazardous,0.020489541027586648,141.10756818397596,51504.262387151226
2034,Ajman,organic,0.3671250938191829,667.1686615815005,243516.56147724768
2034,Ajman,plastic,0.18481438182204316,335.859263877925,122588.63131544263
2034,Ajman,paper,0.14185798099659172,257.79550597204303,94095.3596797957
2034,Ajman,metal,0.07928906004433232,144.09033040352838,52592.97059728786
2034,Ajman,glass,0.07234591990401235,131.4727088010357,47987.53871237803
2034,Ajman,textile,0.06635906710660505,120.59292794383576,44016.41869950006
2034,Ajman,construction,0.06652505391335649,120.89457225408573,44126.51887274129
2034,Ajman,hazardous,0.020009063164892333,36.36204693159929,13272.14713003374
2034,Umm Al Quwain,organic,0.35690657610323445,415.507351716353,151660.18337646886
2034,Umm Al Quwain,plastic,0.18565504869707705,216.1378993324577,78890.33325634706
2034,Umm Al Quwain,paper,0.15667695809531548,182.40187290448915,66576.68361013854
2034,Umm Al Quwain,metal,0.08130926850134448,94.65950219761545,34550.71830212964
2034,Umm Al Quwain,glass,0.07711688288687783,89.7787654427485,32769.2493866032
2034,Umm Al Quwain,textile,0.07075300858871533,82.37000154392803,30065.05056353373
2034,Umm Al Quwain,construction,0.06902193153147482,80.35469756291397,29329.464610463598
2034,Umm Al Quwain,hazardous,0.018255405513621453,21.2527751163625,7757.262917472312
2034,Ras Al Khaimah,organic,0.3935457044115588,894.2979162718551,326418.7394392271
2034,Ras Al Khaimah,plastic,0.17563112213452273,399.1062405121202,145673.7777869239
2034,Ras Al Khaimah,paper,0.13460286905769914,305.8731526558067,111643.70071936944
2034,Ras Al Khaimah,metal,0.08420720967266247,191.3534598425601,69844.01284253444
2034,Ras Al Khaimah,glass,0.0813593934939797,184.88204865455256,67481.94775891169
2034,Ras Al Khaimah,textile,0.059633289739816984,135.5113933577159,49461.658575566296
2034,Ras Al Khaimah,construction,0.07402790154424213,168.22187958062577,61400.9860469284
2034,Ras Al Khaimah,hazardous,0.019412161957779558,44.11242657350714,16101.035699330107
2034,Fujairah,organic,0.3792343787561555,512.2561644325369,186973.50001787598
2034,Fujairah,plastic,0.17434430039343965,235.49801287304263,85956.77469866056
2034,Fujairah,paper,0.13659779124509602,184.51138539357305,67346.65566865416
2034,Fujairah,metal,0.08286197224673086,111.92697302297704,40853.34515338662
2034,Fujairah,glass,0.08455370039869158,114.21209858893516,41687.415984961335
2034,Fujairah,textile,0.060495401672218105,81.71501362312377,29825.979972440175
2034,Fujairah,construction,0.07956345664715096,107.47145674066198,39227.08171034162
2034,Fujairah,hazardous,0.019489044098554432,26.325100090151093,9608.66153290515
2035,Abu Dhabi,organic,0.4074195007485349,10068.713211683038,3675080.322264309
2035,Abu Dhabi,plastic,0.16986703682522794,4197.988743222356,1532265.8912761598
2035,Abu Dhabi,paper,0.15002459341075175,3707.6148858288157,1353279.4333275177
2035,Abu Dhabi,metal,0.07169083018077223,1771.7227763312019,646678.8133608887
2035,Abu Dhabi,glass,0.06031947314673508,1490.698101289831,544104.8069707883
2035,Abu Dhabi,textile,0.049889647920386665,1232.9418602185522,450023.77897977154
2035,Abu Dhabi,construction,0.06620398853097473,1636.1243700000648,597185.3950500237
2035,Abu Dhabi,hazardous,0.019083427910264142,471.61601830854033,172139.8466826172
2035,Dubai,organic,0.32964704676643497,7913.228721921397,2888328.48350131
2035,Dubai,plastic,0.213446587504062,5123.81859143424,1870193.7858734976
2035,Dubai,paper,0.15141965685744846,3634.852456472385,1326721.1466124204
2035,Dubai,metal,0.0908075688537691,2179.8498396093237,795645.1914574031
2035,Dubai,glass,0.07387067084796474,1773.2769639398336,647246.0918380392
2035,Dubai,textile,0.058089619199350934,1394.4503601740903,508974.38146354293
2035,Dubai,construction,0.0410027992374488,984.2785845882298,359261.68337470386
2035,Dubai,hazardous,0.01,240.05155816026956,87618.81872849839
2035,Sharjah,organic,0.4016836935358041,2321.3455656078554,847291.1314468672
2035,Sharjah,plastic,0.15139684825596697,874.9282283590343,319348.8033510475
2035,Sharjah,paper,0.12831571814365558,741.5414867569477,270662.6426662859
2035,Sharjah,metal,0.08213610330313449,474.66771055779725,173253.714353596
2035,Sharjah,glass,0.07994894855389212,462.0280588613079,168640.2414843774
2035,Sharjah,textile,0.06362899917897472,367.7144416493799,134215.77120202366
2035,Sharjah,construction,0.058011321863850454,335.24966766343476,122366.12869715369
2035,Sharjah,hazardous,0.021247506499532522,122.79015998571403,44818.40839478562
2035,Ajman,organic,0.34529834686462,527.5939503888513,192571.79189193074
2035,Ajman,plastic,0.18199475282475425,278.07642713824123,101497.89590545805
2035,Ajman,paper,0.13196876866369264,201.6398995808922,73598.56334702566
2035,Ajman,metal,0.07472795946104344,114.17957744236602,41675.5457664636
2035,Ajman,glass,0.06652845781808395,101.65125953320165,37102.709729618604
2035,Ajman,textile,0.06659996186224917,101.76051317276425,37142.58730805895
2035,Ajman,construction,0.0738085630188939,112.77479805291442,41162.801289313764
2035,Ajman,hazardous,0.020315640386654232,31.041008633836668,11329.968151350384
2035,Umm Al Quwain,organic,0.3495362849975224,341.2983065197187,124573.88187969734
2035,Umm Al Quwain,plastic,0.17988901858444062,175.64933896576426,64112.00872250395
2035,Umm Al Quwain,paper,0.1488550895796777,145.34682712767614,53051.59190160179
2035,Umm Al Quwain,metal,0.08362887319771808,81.65788223885194,29805.12701718096
2035,Umm Al Quwain,glass,0.07883006297578093,76.9721718495335,28094.842725079725
2035,Umm Al Quwain,textile,0.06385996551167827,62.354894238513545,22759.536397057444
2035,Umm Al Quwain,construction,0.07290548612893456,71.18722724874925,25983.33794579348
2035,Umm Al Quwain,hazardous,0.01843778848341086,18.003241023750952,6571.182973669098
2035,Ras Al Khaimah,organic,0.3731676785327013,712.4607247156174,260048.16452120035
2035,Ras Al Khaimah,plastic,0.1662947229539287,317.4938925525309,115885.27078167378
2035,Ras Al Khaimah,paper,0.13088575492424281,249.8902374796776,91209.93668008233
2035,Ras Al Khaimah,metal,0.07901251766374584,150.85260282365212,55061.20003063302
2035,Ras Al Khaimah,glass,0.07389907999789289,141.0899044047362,51497.81510772871
2035,Ras Al Khaimah,textile,0.05643134759244918,107.74008874638379,39325.13239243008
2035,Ras Al Khaimah,construction,0.07450248488076294,142.2419395483931,51918.30793516348
2035,Ras Al Khaimah,hazardous,0.02108379866713458,40.25369650771757,14692.599225316913
2035,Fujairah,organic,0.37187871825634133,421.0118614672237,153669.32943553664
2035,Fujairah,plastic,0.1524280603876259,172.5670717177117,62986.98117696478
2035,Fujairah,paper,0.13337277102549516,150.99417052357234,55112.872241103905
2035,Fujairah,metal,0.07503138829250892,84.94464163373935,31004.794196314862
2035,Fujairah,glass,0.08847781029703292,100.16762396717905,36561.18274802036
2035,Fujairah,textile,0.06104261866234221,69.10765593784647,25224.294417313962
2035,Fujairah,construction,0.07933767116744117,89.81987670414188,32784.25499701178
2035,Fujairah,hazardous,0.019761081554162844,22.37194365069545,8165.759432503839
2036,Abu Dhabi,organic,0.3723013365245238,11913.604077166916,4348465.488165924
2036,Abu Dhabi,plastic,0.17957157830397008,5746.271843653603,2097389.2229335653
2036,Abu Dhabi,paper,0.13525348177947452,4328.0973606519065,1579755.5366379458
2036,Abu Dhabi,metal,0.08095300899764991,2590.4878748395345,945528.0743164301
2036,Abu Dhabi,glass,0.0564438517019956,1806.19738850603,659262.046804701
2036,Abu Dhabi,textile,0.04729009724306366,1513.278197129093,552346.541952119
2036,Abu Dhabi,construction,0.07080620415195012,2265.7911742893248,827013.7786156036
2036,Abu Dhabi,hazardous,0.018333040089239035,586.6553775845381,214129.2128183564
2036,Dubai,organic,0.3372132366837727,10486.999732641842,3827754.902414272
2036,Dubai,plastic,0.22100149010816397,6872.928804545037,2508619.0136589385
2036,Dubai,paper,0.15072149840981314,4687.290241246779,1710860.9380550745
2036,Dubai,metal,0.08797221347456277,2735.849245600051,998584.9746440186
2036,Dubai,glass,0.06794373160227228,2112.9831739550054,771238.858493577
2036,Dubai,textile,0.06529051722329304,2030.470818400323,741121.8487161179
2036,Dubai,construction,0.038761750395139155,1205.452283036419,439990.0833082929
2036,Dubai,hazardous,0.01,310.99015672614894,113511.40720504436
2036,Sharjah,organic,0.41204744075455146,3065.2570448505976,1118818.821370468
2036,Sharjah,plastic,0.1768040463722591,1315.2608051835657,480070.19389200147
2036,Sharjah,paper,0.13534801674596672,1006.8657654502091,367506.0043893263
2036,Sharjah,metal,0.079195379448866,589.141372485448,215036.6009571885
2036,Sharjah,glass,0.07038780608675438,523.6210618949667,191121.68759166286
2036,Sharjah,textile,0.05873484069528791,436.9336304812862,159480.77512566946
2036,Sharjah,construction,0.06036380276991199,449.0516222006189,163903.8421032259
2036,Sharjah,hazardous,0.018937086100702296,140.87464412549895,51419.24510580712
2036,Ajman,organic,0.3727398108711742,734.5410472381702,268107.4822419321
2036,Ajman,plastic,0.1911345918725126,376.66007006157764,137480.92557247583
2036,Ajman,paper,0.1214069928772302,239.2511266281118,87326.6612192608
2036,Ajman,metal,0.0741777624519184,146.1786740350307,53355.216022786204
2036,Ajman,glass,0.07264289515582742,143.15398228448424,52251.20353383675
2036,Ajman,textile,0.06930346218803564,136.5731167106933,49849.187599403056
2036,Ajman,construction,0.06147549881795957,121.14691257607514,44218.62309026743
2036,Ajman,hazardous,0.01923144850303349,37.89852307514174,13832.960922426735
2036,Umm Al Quwain,organic,0.3640335916785259,457.31852190259445,166921.26049444696
2036,Umm Al Quwain,plastic,0.17912526814815818,225.0267687858374,82134.77060683064
2036,Umm Al Quwain,paper,0.14795193055014944,185.86515019081116,67840.77981964608
2036,Umm Al Quwain,metal,0.07861740892818113,98.763405544721,36048.64302382316
2036,Umm Al Quwain,glass,0.0826771815525623,103.86350965127325,37910.181022714736
2036,Umm Al Quwain,textile,0.07476069581605725,93.91839568805813,34280.21442614122
2036,Umm Al Quwain,construction,0.06970509764880342,87.56728212592371,31962.057975962154
2036,Umm Al Quwain,hazardous,0.02045327380291392,25.694499511676295,9378.492321761847
2036,Ras Al Khaimah,organic,0.366482150687348,901.7841553420387,329151.2166998441
2036,Ras Al Khaimah,plastic,0.17417710369828468,428.5888195206524,156434.91912503814
2036,Ras Al Khaimah,paper,0.14298909876927277,351.84606785058236,128423.81476546256
2036,Ras Al Khaimah,metal,0.08105533508865026,199.44877738736707,72798.80374638898
